order_id,products
1092779,40199 16797 43867 37752
1092831,16797 22866 35413
1092937,4210 24852 36186
1092938,36227 4663 40287
1093027,47630 6740
1093099,47743 44214 26911 42394
1093157,36227 9360 10279 1217 13129 4577
1093261,49075 36676
1093280,None
1093284,None
1093334,None
1093361,30214 5258 40120 19660 30827 35053 18292 13176
1093495,None
1093514,43154 1766
1093523,2717
1093649,15772 13176 8571
1093707,18523
1093724,None
1093735,None
1093845,48679 45741 19660 8021
1093862,36214
1093916,34487
1093936,12341 43352 13176
1093948,6585 42445
1094091,4793 39527 30440
1094202,42265 17584 29118 9839
1094220,42803
1094224,17872 49235
1094303,12140 4216 47577
1094323,None
1094498,43209 4210
1094568,26209 5373
1094573,13351 27966 26317 13909 13176
1094652,23909 44799
1094692,19660
1094711,None
1094747,47626 24852 5547
1094757,9225 18987 7738 43772 28931 28427 27966 28993 21333 3990 34735 5083 1514
1094761,3599 44560 9839 21137 47766 5785 2855 37687 13176 30639 43961 24010 41950
1094827,None
1094907,196 7243
1094935,49683 20197 277
1095011,46149 12341
1095024,None
1095063,47766 4675 9825
1095073,27845
1095142,19660
1095150,8460 9623 27316 10957 16234
1095166,11520 1940 29126
1095218,26135
1095238,39928 21436
1095254,None
1095277,5785 29487
1095280,None
1095411,47766 36549 49247 46820
1095575,25659
1095592,40604 28842 25146 20842
1095659,34185 24852 4006 4138 38456 13249 32331
1095667,429 18382
1095679,23178 21903 24852 17948 6347 6348 9421 49111
1095708,None
1095710,8021 5479
1095726,33000
1095815,27511
1095823,47626 18531 33000 11005 35321
1095910,21938 28985 3952
1095911,None
1095913,None
1095977,36554 28921
1095978,15100
1096037,24852
1096048,49683 38164 47766 30489 26209 39275 4086 16759
1096085,20345
1096138,30233 6238 20583 47209 49264 7308 21137 5785 30391 39097 23233 36550 781 27966 44359 3464 33198 45007 29662
1096175,21137 47766 27845 26351 2295 24838 36695 5479 24964 41950 48637 39928
1096191,37646 42342
1096227,15693
1096439,41519 10957 38249
1096443,26209 7828 5385 23322 10070
1096477,26604
1096487,428 12606 27845 10957
1096495,None
1096511,18689
1096533,None
1096559,49683 29487
1096568,130 17419 26914 5161 25653 12476 32455 8013 37710 32478 46562 21986 3298 39657 11759 13424 30450 116
1096639,49681
1096735,4142 47766 12016 21267 311 27966 44359 13176 22935
1096776,33303 17946 8277 47209 35951 2720 5876 41220 329 35168 10096 13176 21903 41950
1096785,6184 15541 40120 26553 49610 20940 20951 13176 23423
1096890,2240 41808 7256
1096898,21137 47766 30489
1096929,21903 33787
1096983,44799
1096995,47209 26856 3957 27521
1097036,40545 17794 7976 21903 24852
1097062,196
1097073,24852
1097092,27966 34126 29668
1097153,None
1097179,35221
1097217,27845 16083
1097257,17313
1097296,None
1097356,None
1097372,8277 33401 2298 24852 16797 13225
1097430,38944
1097470,27086
1097496,17794 22035 38689 22825 16185 44734 27845 21077 8277 48230 44142
1097502,45007 30489 19006
1097584,21267
1097626,14084 27845 43643 14781 37022
1097810,47626 34126 33120
1097828,17316 13870 7485 31040 29650 20345
1097830,None
1097835,24852 23765 12384 21616 28156
1097940,29615 1695
1097983,9881 37548
1098067,14467 37158 24489 11182 36550 23644
1098101,None
1098115,None
1098158,6187 39928
1098204,24852 23102
1098233,26165
1098313,32650
1098327,22754
1098337,47621 141 30233 4274 4920 29117 28745 48229 4461 4472 40063
1098486,47630 10768 13870 2099 594 48726 18523 26223 38656 30489 46906 13646 22367 8061 49026 31635 14739 16797 26021 38312 24518 18926 47087 25072 39408
1098568,25017 39001 13176
1098587,36481 29270
1098675,None
1098682,19348
1098688,None
1098839,11777 26634 14399 28770 47766 41658 12039 39721 3886 15693 3971 14233 19895
1098840,27845 33754 13176
1098855,47626
1098858,19660 13176
1098899,12545 47977
1098956,17794 46979 9092 24834 27156 38293 24852 48679 22825 28983 42701 5077 45535 35951 21616 22395 24830
1099012,12932 34217 3628 39877 32846 35921 29013 47209 5752
1099040,37646 21709 13176
1099192,19345
1099226,5782 49306 28204 37066
1099234,28299 20114 24852 5782 34849 35042 40174
1099283,47626 26668 8239 39475 34358 29801 47209 3711 21137 9366 28849 1202 45748 26298 17600 27845 30480 7963 41757 32578 14678 43352 13176 17794 34243 26604 39928 4605
1099320,3847 17294 20906 9387 22069 49339 4029 21070 10082 43889 33394
1099354,49191
1099407,47766
1099519,13176
1099527,None
1099542,21137 39180
1099590,None
1099690,21137 31915 27845 47229
1099716,11520 2311 14347 27845 29270 13176
1099797,21288
1099808,24489 13176
1099818,47626 15414 7781 40571 21137 40120 27845 11520 28934 24852 22825 22935
1099827,13176
1099859,8277 26209 21616 7806 28289 20114 47766 44310 26915 8518 23385 13176 24964 21903 21405 14239 49075 31717
1099897,27521 47626
1099902,29223 32689 39275 8571
1099907,19348 32478
1099962,47616 20995 49683 13870 49235 28289 39561 21137 28849 17600 44765 24852 41238 16154 35108 37158 21847 20327 21376 7559 36772 24009 32717 28123 41950
1100164,None
1100190,47626 17807 21137 10130 47766 30117 13870 22963 27966 27845 40396 9421 5077 14947 36070 21616 13176 45946
1100206,None
1100223,None
1100328,24852 35221 8277
1100389,27845 49235
1100476,None
1100514,None
1100632,11520
1100646,3599 49235 21903
1100697,44142 28842 24852
1100716,16797 43352 30827 4724
1100731,13176
1100816,36865 43662 31764 6348 34024 40174 8309 8695
1100880,47766 1559 48186 47087
1100921,8193 49235 26209
1100922,None
1100941,12384 20114 47766
1101003,35458 26698
1101068,None
1101139,25706 39581 47877
1101176,28204 4210 41787 13176
1101205,33000
1101209,21616 17027 43154 7388 28420 7963 27454 4428 8012 33120 13166 17794
1101234,21903 27156 8518 4605
1101255,43154
1101278,22922 22935 37687
1101320,31371 24852 27086
1101356,None
1101490,None
1101536,5785 36135
1101539,12341 43352
1101572,21137 8859 27845 13176
1101602,15541 19767 41400 39108 37710 3298 46562 36472
1101698,None
1101706,None
1101833,49683 47144 28204 28745 27730 37462 7781 31343 45679 33407 14992 49325 32433 39097 4799 8424 11520 42768 24852 42265 7963 25890 3376 311 39737 28985 38200 17731 38772 18811 46979 38293 16797 27554 33722
1101835,None
1101857,1408 21137 24852 38689 28199 25272 27845 9210
1101885,28204 40709 24852 32689 10193 7156
1101931,None
1101937,40866 7158
1102068,24852
1102093,26209 16996 24759 9421 30639 49111
1102178,24964 21709
1102248,36865 14870 1090 4210 29307 23695 47766 36011 24852 28465 43875 30668 49131
1102258,15399 16001 25762
1102271,11520 2078 46260 28985 37067 28373 18531 8424
1102335,35628
1102542,31759 22802 23288 14233
1102589,None
1102604,None
1102768,41189 2344 31563 43086
1102865,1463
1102992,11777 25093 47626 34969 18594 8414 21903 12714
1103061,19057 890 24964 22935
1103148,9741 24852 32740
1103187,None
1103231,37417 33370 21614 17007 20082 39561 27829 38608 16097 40174 16154 6964 41793 41290 9034 36171 33125 11130 17789 13740 45013 21999
1103272,None
1103372,None
1103380,21903 3957
1103394,None
1103396,47766
1103397,47766 28842 23909 35199
1103413,None
1103421,39224 39185 18610 12087 48440 47899
1103472,39180 20842
1103476,47626 21903 21137 24860 19820 9839
1103486,None
1103502,23484
1103527,24852 47144 1360 8424
1103625,23594 33198 15613 13176 2429
1103675,None
1103685,8592 19019
1103698,40905 39922
1103805,None
1103842,16797
1103867,46979 38689 36406 30391 18232 27104 21616 13176 24184
1103893,None
1104040,None
1104096,None
1104099,21616
1104122,15221 45451 5566 49628
1104151,24852 4793 32360 20339 23291
1104161,45603
1104181,24841 21903
1104203,11520 34584 33198 2228 5068 10199 10202 22622
1104293,5258 37919 6758 13176 8571
1104352,1514 45681 5750
1104399,None
1104407,17744
1104425,9505
1104554,24852 39099 37840 38480 11512
1104568,12341 40002 27204 21616 21137 31893 30901 11452 25300 5360 49401 47888 43875 35688 39275 45447 22961 11187
1104661,26509 47766
1104809,27521 8277 42719 10212 7781 35951
1104874,49683 14575 23029
1104920,44471 44632
1104936,37646 17706 1890 47209 13176
1104997,13866 1133
1105029,30949
1105037,None
1105048,22362
1105074,35842
1105128,22035 17948 21137 47766 25330 40723 47900 27966 3957 13176 27020 995
1105150,24852
1105169,None
1105177,5646 1215 6347 33120 13176
1105239,27845
1105240,13176
1105256,5258
1105285,4562
1105357,38689 27845 38558
1105410,5212
1105481,9018
1105498,47766 24852 42443
1105576,28427 6075 3161
1105597,None
1105633,24852 28204
1105665,None
1105669,4658 34126 26209 5876
1105674,5385
1105695,None
1105753,33000
1105804,45113
1105845,14280 27209 7571 43094 4924
1105921,47766 14904 13176
1105953,17429 30257 34448 18078 13031 31506 38164 24852 17191 4920 45916 21909
1105997,35336 20940 43352 13176
1106037,25112 1445 41276 33852 49363 23262 44384
1106082,47626 9238 34969 8424 24830 24852 15649 14633 29487 16797 29675
1106085,4920 27966 13176 38273 43908 33198
1106099,27546
1106132,48183 20561 46676 8277 14493 27304 31915 24852 26910 41787 16198 32139 16797 28632 30169 40424
1106199,24852
1106234,10504 24852 28199 38456 27845 31717
1106242,None
1106377,48577 35547
1106472,21903 24852 3957
1106505,30635
1106536,None
1106556,1783 18370
1106573,None
1106616,1560 31960
1106690,45066 22035 16521 47766 16570 29926 15613 14084 24852 34091 27966 21405 41920 33731 17872 18918 26620
1106695,21903 33599 21872 23543 12541
1106800,17795 4367 43165 36550 5450 25466
1106801,None
1106809,24852
1106834,None
1106854,30353 28226 38750 13807 13176
1106868,36107 27985 19171
1106908,1463
1106984,None
1107107,49683 5077 7673
1107123,5564
1107186,None
1107198,46061 21780
1107227,33827 44116 21694 7908 24852 9018 39250 17835
1107289,37919
1107290,28204 18523 43122 10912 17600 27845 24852 46906 18770 20345 3464 48628
1107312,16398 6287 2966 8736 16290 45603 8615 25010 19894 21953 44375 33387
1107396,27156 26209 5876 22935 7673
1107563,18465 13176
1107582,None
1107676,None
1107695,37414
1107757,8756 44632
1107801,None
1107888,47626 26209 30391 4294 5991 13176 46979 31717
1107901,21137 30949
1107919,24221 27966 44479 36695 39275 19057 5876 13176
1108221,13380 49235 9303 46168 2717 31964 37606 24838 6414 21777 44830 6991 20955
1108244,47144 22089 21137 47766 31915 15649 29487 6999 10108 16797 5578
1108281,24964 12935 13984 27966 18389 41950 29662 27104 31720 16759 13176 25598
1108287,25230 27845 13176
1108346,7781 4799 43768 42265 42803 41793 9138
1108449,43352 17313
1108458,13176
1108497,45066 47672 24852 38689 4920 13176 21903 22963 4605
1108534,7021 42585
1108537,47209 21137
1108548,None
1108626,None
1108708,45066 49683 2855 42307 42828 19173 7781 23543 13176 33788
1108728,45066 17461 26317 24852 13776 1511 27626
1108746,18465 27730 32757
1108791,47031
1108816,31717
1108856,47626 47209 32465 24852 30135
1108965,6400 45066 22035 24852 14870 30489 45603 46257 32078 31477 6902
1108984,47766 37022
1109003,7175 4656 12341 34358 10831 26209 8809 27247 14992 21137 40604 18599 1202 42244 43789 24852 30489 25890 41787 10749 1890 10112 36256 5025 37825
1109076,48857 36070 8424 31995 24852 42265 33754
1109078,3298 196 21572 41400
1109106,8149
1109244,21137 2966 32857 34668
1109254,None
1109407,37646 21137 42265 27966 27845 13176
1109426,27521 10667
1109438,None
1109456,13914
1109659,24852 30999 6318 36685
1109742,49191 28204 16486
1109814,None
1109843,44632 11354
1110023,21174 39099 24852 35221
1110095,40486 45190 20114 8475 33589 19289 22472
1110171,21903 33055 9138 18362 33120 33000 47209 26604 39928
1110188,39581 196 46149 37710 10473 46061 30591
1110223,38928 6184 5161 12341 21137 19691 7987 16797 11759 26104
1110232,25659 47209 19057 40723 36695 13176 27521 22935 45007
1110273,40706 20114 24852 22935 34335 45007 14947 47209 21616 2295 24184
1110280,44042 24852 13884 21709
1110323,None
1110332,26668 25138 39477 47209 18537 21137 22721 48841 37067 46294 18656 26369 41220 27415 41757 7461 44359 329 19886 6636
1110338,24852 44310 2855 44765
1110417,28427 24852
1110460,17902 12341 4149
1110516,39877 46886 40198 13176 42265 27966
1110531,None
1110557,None
1110598,None
1110602,20995 45066 30257 49416 8467 24852 17758 4472 11140 36792 31215
1110608,41220 30391
1110609,16896 17794 24964 21903 34243 45007
1110616,None
1110647,45260 21137 4149 15772
1110665,34358 44632 35951 24852
1110682,32331 44368
1110761,47626 49683 8277 47209 21137 39589 18606 16617 24852 13176 16291
1110826,29487 4210 44799
1110847,24852 36258 4942 36968
1110852,11068 19660
1110883,5120 17487 5785 27959 21903
1110958,30827 14493 9076 6069 32747 35311 46590
1110988,5782 10957 39276
1111020,8049 37262
1111074,21903 21137 17429 405 36011 1710 21938 30391 27325 2780 47209 13176
1111099,24852
1111104,11961 19660
1111116,33000
1111138,26497
1111149,34358 49239 20114 10421 24759 27841 42240 21278 12070 43329 25466 42887 22935 9623 14233 38817
1111152,18465 47209 29487
1111239,27985
1111251,None
1111254,3298
1111300,30776 43218 47209
1111323,21137 24852 29270 5876 3957
1111346,21137 48679 9387 22963
1111475,44632 30385 24830 10749 44359 36695 21938
1111482,24852
1111545,None
1111687,22935 14917 47087 33787
1111788,16927 26194 11352 21230 11520 14089
1111790,None
1111800,48171 28289 29987 9076 21903 48023
1111902,5479
1111933,None
1111934,5144 18465 32864 39040 24221 28862 44765 42265 27966 6532 29594 13740 49075 39409
1111964,47626 24852 16797
1111976,None
1111994,11777 4920 26604 9076
1112018,6669 21903 5450
1112019,16797 9387 28204 39877 26604 13176
1112028,31502 39094 34234 45123 27461 29640 22112 44533 42871
1112030,43295 28985 25931 9421
1112078,31651 196 43721 49235 22507 46061 45051
1112155,13380 14947 19057 1695 24838 13176 43504 35829
1112162,18465 49215 26201 40545 1158 25890 31040 37718 22395 22908 43394 8087 48538 5550 6104
1112184,1826 43822 43488
1112197,16974
1112255,49683 26209 21137 20114 25890 29027 2450 22935
1112263,18441 7177 30252 3631 1084 21174 31927 30489 26431 16218 18811 5514 7088 49075
1112451,8193 26497 24852
1112462,None
1112485,8475 22825 29615 11576 16185 2120 38739 18531 18019
1112490,37646 21903 31635 22677 12440 35121 15795 19660 34012 9444
1112531,None
1112543,47107 36878 35914 44156 27772 41694 48370 21267 24852 18234 19282 37722 17334 34234 17858 46029 5612
1112603,45066 21009 21137 28928 329 13176
1112623,40706 40332 2453 287 35163
1112634,35561
1112709,43530 21019 26665 44085 31848 23763 34565 24852 48965 7631 26587
1112736,None
1112880,None
1112936,22035 30233 48186 8277 44632 47209 24184 21137 29370 17600 27845 9934 42719 34530 40706 24852 17691 3896 16185 4920 27966 8021 2913 4455 19816 13166 22959 3020 39411 23029
1112947,47626 47766 25832 22260 13646 7649
1112982,33026
1113047,7243
1113065,7240 2524
1113100,28204 21137 37029 33468 40706 20738 18195 35628 29487 3376 31040 8012 1891 23909 18288 31683 46049 23543 39928 21497
1113114,None
1113117,2815 29006 49517
1113208,22556 45276
1113278,18465 25146 45154 41950
1113343,9076 8571
1113355,None
1113537,None
1113590,15902 2745 36420 43641
1113602,None
1113662,6673 43632 25751 23722 2745 3308 32108 12140 40310 38288 16797 7631 5077 40439
1113663,21903 42897 31257 28204
1113680,45066 22035 48210 44632 5785 29447 24852 27966 32655
1113682,None
1113702,1069 24184 39560 24852 43295 47941 41844 39877
1113718,4149 41058 14999 26079 38890
1114025,None
1114099,48104
1114140,34823 47626 26209 41593 21125 47766 34530 31506 41329 21417 45007 29668
1114142,3624
1114242,None
1114282,9411
1114303,12606 25466
1114309,6656 22035 9839 46226 47766 27845 42719 21903 16797
1114356,24852
1114365,32655 47766 13113 44359 27336 42443 34126 43122 42110
1114481,24852 34969 47144 7411
1114627,24852
1114746,24204 24852 29487 19906 5077
1115264,1670 5653 5535 36397
1115320,42265 5612
1115332,35503
1115389,25138 33845 46654 44632 21137 5785 6348 36076 29447 32553 27521 17794 24964 32139 22935 17835 11193 39877 5077 11250
1115398,21292 8571
1115433,41973
1115471,13203 24852 15130 47141 28199 28204 37436 10957 34898 12140 42495
1115534,47766 17948 28465 34262 24799 33120 21616 8309 13176
1115553,None
1115556,21137 29392 2295 42265 44359 10749
1115611,31651
1115629,40706 17794 260 21137 2855 30391 27966 38739 13176
1115637,20995 30391 24852 39911
1115646,19660
1115717,47626 10895 21137 2450 35221 29487 25272 46906 13629 41165 42450 33754 44268
1115754,24852 30776 11452 11512
1115775,45842 24852
1115783,21137 39275
1115787,None
1115801,21137 40723 5785 22825 27086 13176 46969
1115837,None
1115897,47626 47209 13176
1115898,21137 47766 37067 48848 40174 43768 19204 32578 21903 6104
1115996,4614 4635 23217 4289 27845 33045 41771 2966 5535
1116056,19660 18200
1116156,47388
1116218,27511
1116272,24852 19660 47209
1116321,45066
1116346,35221
1116401,45066 22124 47766 24852 4605
1116420,36560 18677 3935
1116437,None
1116592,28473 9187
1116684,12800 31263 39201 29346 35123 47031 16696 12087 13500 9533 48702 17981 27463 30681 7643 11495 22138
1116931,23341
1116934,45066 47209 42265
1116950,11776 20995 11819 23362 33370 44765 16097 25197 19057 4210 13176
1117021,24852 19368
1117032,None
1117127,14419
1117174,24852
1117184,None
1117190,24852
1117220,None
1117223,5380 42244 12932 20113 2452 23 17319 5550 27573 49215 11006 40659 21850 20327 4600 9339 42110
1117249,24852 28204 27845
1117259,33000 26604
1117299,13176
1117307,3090 44632
1117321,30827
1117416,18432 24852 15269 46
1117422,None
1117602,5069
1117607,None
1117616,None
1117644,18441 2078 32807 5680 49235 45154 7781 106 5750 21137 48287 162 47783 23734 44765 6383 11513 23322 29487 41273 41290 1871 21329 42327 23400 22935 24489 432 14788 49098 6095 13776 31717 22005 21497
1117692,47626 48140 15399 6705 7753 19019 35951 39561 21137 1203 26317 26346 8952 13560 34050 40706 37646 7952 24852 13646 38281 21903 35750 22474 31717
1117743,24852 12075 6187 13249 22089 19934
